id,time,date_precision,latitude,longitude,loc_precision,place,cause,deaths,tier,notes
hanze-2426,2005-12-31T12:00:00Z,day,42.8,12.07,country,Italy (ITI19),flash flood — Extreme rainfall,0,hanze,HANZE v3.0.1b id 2426; end 2006-01-01; persons affected 2000
hanze-2814,2005-11-25T12:00:00Z,day,42.8,12.07,country,Italy (ITI21;ITI22),river flood — Heavy rainfall up to 149 mm in 24 h,0,hanze,HANZE v3.0.1b id 2814; end 2005-11-27; persons affected n/a
hanze-967,2006-07-03T12:00:00Z,day,42.8,12.07,country,Italy (ITF64),flash flood — Extreme rainfall up to 190 mm in 2 h,3,hanze,HANZE v3.0.1b id 967; end 2006-07-03; persons affected 600
hanze-2427,2006-01-30T12:00:00Z,day,42.8,12.07,country,Italy (ITG2E;ITG2H),river flood — Heavy rainfall up to 432 mm in 36 h,0,hanze,HANZE v3.0.1b id 2427; end 2006-01-31; persons affected 18000
hanze-2428,2006-08-25T12:00:00Z,day,42.8,12.07,country,Italy (ITI19),flash flood — Extreme rainfall up to 145 mm in 3 h,0,hanze,HANZE v3.0.1b id 2428; end 2006-08-25; persons affected n/a
hanze-2429,2006-09-16T12:00:00Z,day,42.8,12.07,country,Italy (ITF47;ITI14;ITI16;ITI17;ITI18),flash flood — Extreme rainfall up to 180 mm in 12 h,2,hanze,HANZE v3.0.1b id 2429; end 2006-09-17; persons affected n/a
hanze-2430,2006-10-19T12:00:00Z,day,42.8,12.07,country,Italy (ITI1A),river flood — Heavy rainfall (3 days),0,hanze,HANZE v3.0.1b id 2430; end 2006-10-22; persons affected n/a
hanze-2431,2006-12-21T12:00:00Z,day,42.8,12.07,country,Italy (ITF61),river flood — Heavy rainfall up to 216 mm in 24 h,0,hanze,HANZE v3.0.1b id 2431; end 2006-12-25; persons affected n/a
hanze-2815,2006-09-16T12:00:00Z,day,42.8,12.07,country,Italy (ITI31;ITI32;ITI33),river flood — Heavy rainfall up to 145 mm in 24 h (two waves),0,hanze,HANZE v3.0.1b id 2815; end 2006-09-26; persons affected n/a
hanze-2432,2007-05-01T12:00:00Z,day,42.8,12.07,country,Italy (ITC11),river flood — Heavy rainfall up to 158 mm in 24 h,0,hanze,HANZE v3.0.1b id 2432; end 2007-05-04; persons affected n/a
hanze-2433,2007-05-26T12:00:00Z,day,42.8,12.07,country,Italy (ITH41;ITH43;ITH44),flash flood — Extreme rainfall up to 170 mm in 24 h,1,hanze,HANZE v3.0.1b id 2433; end 2007-05-28; persons affected n/a
hanze-2434,2007-09-26T12:00:00Z,day,42.8,12.07,country,Italy (ITH34;ITH35;ITH36),flash flood — Extreme rainfall up to 326 mm in 24 h,0,hanze,HANZE v3.0.1b id 2434; end 2007-09-27; persons affected 18000
hanze-2435,2007-10-06T12:00:00Z,day,42.8,12.07,country,Italy (ITI34),flash flood — Extreme rainfall up to 211 mm in 2 h,1,hanze,HANZE v3.0.1b id 2435; end 2007-10-07; persons affected n/a
hanze-968,2008-07-12T12:00:00Z,day,42.8,12.07,country,Italy (ITC44),flash flood — Extreme rainfall up to 139 mm in 24 h,0,hanze,HANZE v3.0.1b id 968; end 2008-07-13; persons affected 300
hanze-969,2008-10-22T12:00:00Z,day,42.8,12.07,country,Italy (ITG2F),flash flood — Extreme rainfall up to 350 mm in 24 h,5,hanze,HANZE v3.0.1b id 969; end 2008-10-22; persons affected n/a
hanze-970,2008-12-01T12:00:00Z,day,42.8,12.07,country,Italy (ITH35),compound river/coastal flood — Heavy rainfall and storm surge (acqua alta),0,hanze,HANZE v3.0.1b id 970; end 2008-12-04; persons affected n/a
hanze-971,2008-12-11T12:00:00Z,day,42.8,12.07,country,Italy (ITI43),river flood — Heavy rainfall up to 106 mm in 24 h,1,hanze,HANZE v3.0.1b id 971; end 2008-12-15; persons affected n/a
hanze-2436,2008-05-28T12:00:00Z,day,42.8,12.07,country,Italy (ITC11;ITC14;ITC15;ITC16;ITC20),river flood — Heavy rainfall up to 325 mm in 24 h,0,hanze,HANZE v3.0.1b id 2436; end 2008-05-31; persons affected n/a
hanze-2437,2008-06-17T12:00:00Z,day,42.8,12.07,country,Italy (ITC33),flash flood — Extreme rainfall up to 263 mm in 2 h,0,hanze,HANZE v3.0.1b id 2437; end 2008-06-17; persons affected n/a
hanze-2438,2008-07-21T12:00:00Z,day,42.8,12.07,country,Italy (ITI31;ITI32;ITI33),flash flood — Extreme rainfall up to 157 mm in 3 h,0,hanze,HANZE v3.0.1b id 2438; end 2008-07-22; persons affected n/a
hanze-2816,2008-05-19T12:00:00Z,day,42.8,12.07,country,Italy (ITI43;ITI44;ITI45),river flood — Heavy rainfall up to 214 mm in 24 h,0,hanze,HANZE v3.0.1b id 2816; end 2008-05-22; persons affected n/a
hanze-972,2009-01-25T12:00:00Z,day,42.8,12.07,country,Italy (ITG11;ITG13;ITG14;ITG15;ITG16;ITG17),river flood — Heavy rainfall up to 126 mm in 24 h,1,hanze,HANZE v3.0.1b id 972; end 2009-02-03; persons affected n/a
hanze-973,2009-10-01T12:00:00Z,day,42.8,12.07,country,Italy (ITG11;ITG12;ITG13;ITG17),flash flood — Extreme rainfall up to 226 mm in 24 h,35,hanze,HANZE v3.0.1b id 973; end 2009-10-02; persons affected 5140
hanze-2439,2009-04-24T12:00:00Z,day,42.8,12.07,country,Italy (ITC11;ITC16;ITC17;ITC18;ITC48;ITC49),river flood — Heavy rainfall up to 193 mm in 24 h,1,hanze,HANZE v3.0.1b id 2439; end 2009-04-29; persons affected n/a
hanze-2440,2009-06-21T12:00:00Z,day,42.8,12.07,country,Italy (ITF33),flash flood — Extreme rainfall up to 70 mm in 35 min,2,hanze,HANZE v3.0.1b id 2440; end 2009-06-23; persons affected n/a
hanze-2441,2009-07-15T12:00:00Z,day,42.8,12.07,country,Italy (ITC43;ITH33),flash flood — Extreme rainfall up to 156 mm in 24 h,1,hanze,HANZE v3.0.1b id 2441; end 2009-07-18; persons affected n/a
hanze-2442,2009-12-22T12:00:00Z,day,42.8,12.07,country,Italy (ITC31;ITC32;ITC33;ITC34;ITH52;ITH53;ITH54;ITI12;ITI13;ITI21;),river flood — Heavy rainfall up to 665 mm in 4 days,1,hanze,HANZE v3.0.1b id 2442; end 2010-01-02; persons affected n/a
hanze-974,2010-09-09T12:00:00Z,day,42.8,12.07,country,Italy (ITF35),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 974; end 2010-09-09; persons affected n/a
hanze-975,2010-10-04T12:00:00Z,day,42.8,12.07,country,Italy (ITC32;ITC33),flash flood — Extreme rainfall up to 400 mm in 6 h,1,hanze,HANZE v3.0.1b id 975; end 2010-10-04; persons affected n/a
hanze-976,2010-10-05T12:00:00Z,day,42.8,12.07,country,Italy (ITI15),flash flood — Extreme rainfall up to 100 mm in 2 h,3,hanze,HANZE v3.0.1b id 976; end 2010-10-05; persons affected n/a
hanze-977,2010-10-31T12:00:00Z,day,42.8,12.07,country,Italy (ITH31;ITH32;ITH33;ITH34;ITH36),river flood — Heavy rainfall up to 540 mm in 24 h,3,hanze,HANZE v3.0.1b id 977; end 2010-11-02; persons affected 30800
hanze-2443,2010-06-17T12:00:00Z,day,42.8,12.07,country,Italy (ITI12),river flood — Heavy rainfall up to 230 mm in 24 h,0,hanze,HANZE v3.0.1b id 2443; end 2010-06-19; persons affected n/a
hanze-2444,2010-11-02T12:00:00Z,day,42.8,12.07,country,Italy (ITF45;ITF62;ITF64),river flood — Heavy rainfall up to 187 mm in 24 h,1,hanze,HANZE v3.0.1b id 2444; end 2010-11-03; persons affected n/a
hanze-2445,2010-11-08T12:00:00Z,day,42.8,12.07,country,Italy (ITF35),river flood — Heavy rainfall up to 211 mm in 24 h,0,hanze,HANZE v3.0.1b id 2445; end 2010-11-10; persons affected n/a
hanze-978,2011-02-18T12:00:00Z,day,42.8,12.07,country,Italy (ITG13),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 978; end 2011-02-19; persons affected n/a
hanze-979,2011-03-01T12:00:00Z,day,42.8,12.07,country,Italy (ITF12;ITG13;ITH57;ITI32;ITI33;ITI34;ITI35),river flood — Heavy rainfall up to 270 mm in 24 h,3,hanze,HANZE v3.0.1b id 979; end 2011-03-05; persons affected n/a
hanze-981,2011-06-11T12:00:00Z,day,42.8,12.07,country,Italy (ITH52),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 981; end 2011-06-11; persons affected 740
hanze-982,2011-10-25T12:00:00Z,day,42.8,12.07,country,Italy (ITI11;ITC34),flash flood — Extreme rainfall up to 520 mm in 6 h,13,hanze,HANZE v3.0.1b id 982; end 2011-10-26; persons affected n/a
hanze-983,2011-11-04T12:00:00Z,day,42.8,12.07,country,Italy (ITC31;ITC32;ITC33;ITC34),flash flood — Extreme rainfall up to 450 mm in 5 h,6,hanze,HANZE v3.0.1b id 983; end 2011-11-04; persons affected n/a
hanze-984,2011-11-22T12:00:00Z,day,42.8,12.07,country,Italy (ITF65;ITG13),flash flood — Extreme rainfall up to 366 mm in 24 h,4,hanze,HANZE v3.0.1b id 984; end 2011-11-23; persons affected n/a
hanze-2446,2011-11-06T12:00:00Z,day,42.8,12.07,country,Italy (ITF52;ITI16),flash flood — Extreme rainfall up to 243 mm in 24 h,3,hanze,HANZE v3.0.1b id 2446; end 2011-11-06; persons affected n/a
hanze-2817,2011-01-30T12:00:00Z,day,42.8,12.07,country,Italy (ITG15),river flood — Heavy rainfall (2 days),1,hanze,HANZE v3.0.1b id 2817; end 2011-02-01; persons affected n/a
hanze-2818,2011-10-20T12:00:00Z,day,42.8,12.07,country,Italy (ITI43),flash flood — Extreme rainfall up to 130 mm in 2 h,1,hanze,HANZE v3.0.1b id 2818; end 2011-10-20; persons affected n/a
hanze-985,2012-11-11T12:00:00Z,day,42.8,12.07,country,Italy (ITC4B;ITH35;ITI11;ITI16;ITI17;ITI19;ITI1A;ITI22;ITI43),river flood — Heavy rainfall up to 430 mm in 48 h,6,hanze,HANZE v3.0.1b id 985; end 2012-11-12; persons affected 20000
hanze-2447,2012-03-06T12:00:00Z,day,42.8,12.07,country,Italy (ITG17;ITG19),river flood — Heavy rainfall up to 191 mm in 24 h,0,hanze,HANZE v3.0.1b id 2447; end 2012-03-12; persons affected n/a
hanze-2819,2012-10-31T12:00:00Z,day,42.8,12.07,country,Italy (ITF31;ITI44),river flood — Heavy rainfall up to 81 mm in 24 h,1,hanze,HANZE v3.0.1b id 2819; end 2012-11-01; persons affected n/a
hanze-986,2013-02-15T12:00:00Z,day,42.8,12.07,country,Italy (ITG12),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 986; end 2013-02-15; persons affected n/a
hanze-987,2013-11-18T12:00:00Z,day,42.8,12.07,country,Italy (ITG2D;ITG2E;ITG2G;ITG2H),flash flood — Extreme rainfall up to 450 mm in 2 h,18,hanze,HANZE v3.0.1b id 987; end 2013-11-19; persons affected 2700
hanze-2158,2013-10-06T12:00:00Z,day,42.8,12.07,country,Italy (ITI1A),flash flood — Extreme rainfall up to 200 mm in 24 h,2,hanze,HANZE v3.0.1b id 2158; end 2013-10-07; persons affected n/a
hanze-2159,2013-10-07T12:00:00Z,day,42.8,12.07,country,Italy (ITF43;ITF45;ITF46;ITF51;ITF52),flash flood — Extreme rainfall up to 250 mm in 24 h,7,hanze,HANZE v3.0.1b id 2159; end 2013-10-08; persons affected n/a
hanze-2160,2013-10-20T12:00:00Z,day,42.8,12.07,country,Italy (ITI19),river flood — Heavy rainfall up to 333 mm in 24 h,1,hanze,HANZE v3.0.1b id 2160; end 2013-10-24; persons affected 400
hanze-2161,2013-11-10T12:00:00Z,day,42.8,12.07,country,Italy (ITF12;ITF13;ITF14;ITI21;ITI22;ITI31;ITI32;ITI33;ITI34),river flood — Heavy rainfall up to 341 mm in 24 h,4,hanze,HANZE v3.0.1b id 2161; end 2013-11-13; persons affected n/a
hanze-2162,2013-11-30T12:00:00Z,day,42.8,12.07,country,Italy (ITF43;ITF51;ITF52),river flood — Heavy rainfall up to 310 mm in 36 h,4,hanze,HANZE v3.0.1b id 2162; end 2013-12-03; persons affected 800
hanze-2163,2013-12-02T12:00:00Z,day,42.8,12.07,country,Italy (ITF61),coastal flood — Storm surge,1,hanze,HANZE v3.0.1b id 2163; end 2013-12-02; persons affected 40
hanze-2448,2013-10-20T12:00:00Z,day,42.8,12.07,country,Italy (ITC33;ITC34),river flood — Heavy rainfall up to 187 mm in 24 h,2,hanze,HANZE v3.0.1b id 2448; end 2013-10-24; persons affected n/a
hanze-2449,2013-10-23T12:00:00Z,day,42.8,12.07,country,Italy (ITC42;ITC44;ITC46;ITC47),flash flood — Extreme rainfall up to 90 mm in 1 h,0,hanze,HANZE v3.0.1b id 2449; end 2013-10-24; persons affected n/a
hanze-2450,2013-03-18T12:00:00Z,day,42.8,12.07,country,Italy (ITI11;ITI12;ITI13;ITI14;ITI15;ITI16;ITI18;ITI31),flash flood — Extreme rainfall,0,hanze,HANZE v3.0.1b id 2450; end 2013-03-19; persons affected n/a
hanze-2451,2013-04-27T12:00:00Z,day,42.8,12.07,country,Italy (ITC11;ITC13;ITC14),river flood — Heavy rainfall up to 410 mm in 4 days,0,hanze,HANZE v3.0.1b id 2451; end 2013-05-01; persons affected n/a
hanze-2452,2013-05-16T12:00:00Z,day,42.8,12.07,country,Italy (ITH31;ITH32;ITH34;ITH36),river flood — Heavy rainfall up to 221 mm in 2 days,1,hanze,HANZE v3.0.1b id 2452; end 2013-05-24; persons affected n/a
hanze-2453,2013-06-25T12:00:00Z,day,42.8,12.07,country,Italy (ITH57;ITH59),flash flood — Extreme rainfall up to 148 mm in 24 h,2,hanze,HANZE v3.0.1b id 2453; end 2013-06-25; persons affected n/a
hanze-2454,2013-08-20T12:00:00Z,day,42.8,12.07,country,Italy (ITF52),flash flood — Extreme rainfall up to 75 mm in 10 min,1,hanze,HANZE v3.0.1b id 2454; end 2013-08-22; persons affected n/a
hanze-2820,2013-12-01T12:00:00Z,day,42.8,12.07,country,Italy (ITF12;ITF13;ITF14),flash flood — Extreme rainfall up to 100 mm in 12 h,2,hanze,HANZE v3.0.1b id 2820; end 2013-12-03; persons affected 1500
hanze-988,2014-01-18T12:00:00Z,day,42.8,12.07,country,Italy (ITC31;ITC32;ITC33;ITH52;ITH54;ITH55;ITI17),river flood — Heavy rainfall up to 334 mm in 24 h,2,hanze,HANZE v3.0.1b id 988; end 2014-01-20; persons affected 1000
hanze-989,2014-01-29T12:00:00Z,day,42.8,12.07,country,Italy (ITG17;ITG19;ITH36;ITI14;ITI17;ITI21;ITI22;ITI43),river flood — Heavy rainfall up to 196 mm in 24 h,4,hanze,HANZE v3.0.1b id 989; end 2014-02-02; persons affected n/a
hanze-990,2014-05-02T12:00:00Z,day,42.8,12.07,country,Italy (ITI31;ITI32;ITI33;ITI34;ITI35),river flood — Heavy rainfall up to 105 mm in 24 h,3,hanze,HANZE v3.0.1b id 990; end 2014-05-04; persons affected 250
hanze-991,2014-08-02T12:00:00Z,day,42.8,12.07,country,Italy (ITC44;ITC47;ITH33;ITH34),river flood — Heavy rainfall up to 74 mm in 24 h,4,hanze,HANZE v3.0.1b id 991; end 2014-08-05; persons affected n/a
hanze-992,2014-09-01T12:00:00Z,day,42.8,12.07,country,Italy (ITF46),river flood — Heavy rainfall up to 336 mm in 24 h,2,hanze,HANZE v3.0.1b id 992; end 2014-09-06; persons affected n/a
hanze-993,2014-10-09T12:00:00Z,day,42.8,12.07,country,Italy (ITC33),flash flood — Extreme rainfall up to 398 mm in 24 h,1,hanze,HANZE v3.0.1b id 993; end 2014-10-10; persons affected n/a
hanze-994,2014-10-12T12:00:00Z,day,42.8,12.07,country,Italy (ITH51;ITH52;ITI11;ITI16;ITI17;ITI1A),river flood — Heavy rainfall up to 307 mm in 26 h,2,hanze,HANZE v3.0.1b id 994; end 2014-10-14; persons affected n/a
hanze-995,2014-11-04T12:00:00Z,day,42.8,12.07,country,Italy (ITI11;ITI12),flash flood — Extreme rainfall up to 301 mm in 24 h,1,hanze,HANZE v3.0.1b id 995; end 2014-11-06; persons affected n/a
hanze-996,2014-11-09T12:00:00Z,day,42.8,12.07,country,Italy (ITC32;ITC33;ITC34;ITC41;ITC46;ITC49;ITC4A;ITC4C;ITC4D),river flood — Heavy rainfall (2 waves); up to 231 mm in 24 h,3,hanze,HANZE v3.0.1b id 996; end 2014-11-16; persons affected n/a
hanze-2471,2014-07-07T12:00:00Z,day,42.8,12.07,country,Italy (ITC11;ITC12;ITC13;ITC18;ITC42;ITC4C),flash flood — Extreme rainfall up to 170 mm in 11 h,1,hanze,HANZE v3.0.1b id 2471; end 2014-07-08; persons affected n/a
hanze-2472,2014-07-28T12:00:00Z,day,42.8,12.07,country,Italy (ITC41;ITC42;ITC4C),flash flood — Extreme rainfall up to 154 mm in 24 h,0,hanze,HANZE v3.0.1b id 2472; end 2014-07-29; persons affected n/a
hanze-997,2015-08-11T12:00:00Z,day,42.8,12.07,country,Italy (ITF61;ITF62;ITF63),flash flood — Extreme rainfall up to 200 mm in 24 h,0,hanze,HANZE v3.0.1b id 997; end 2015-08-12; persons affected 500
hanze-998,2015-09-13T12:00:00Z,day,42.8,12.07,country,Italy (ITC33;ITH51;ITH52),flash flood — Extreme rainfall up to 153 mm in 20 h,3,hanze,HANZE v3.0.1b id 998; end 2015-09-14; persons affected n/a
hanze-999,2015-10-14T12:00:00Z,day,42.8,12.07,country,Italy (ITF11;ITF31;ITF32;ITF43;ITF46;ITG11;ITG12;ITG13;ITI45),river flood — Heavy rainfall up to 187 mm in 24 h,1,hanze,HANZE v3.0.1b id 999; end 2015-10-16; persons affected n/a
hanze-1000,2015-10-31T12:00:00Z,day,42.8,12.07,country,Italy (ITF63;ITF64;ITF65),river flood — Heavy rainfall up to 720 mm in 3 days,1,hanze,HANZE v3.0.1b id 1000; end 2015-11-02; persons affected n/a
hanze-2457,2015-02-04T12:00:00Z,day,42.8,12.07,country,Italy (ITH55;ITH56;ITH57;ITH58;ITH59),river flood — Heavy rainfall up to 114 mm in 24 h,0,hanze,HANZE v3.0.1b id 2457; end 2015-02-07; persons affected n/a
hanze-2458,2015-03-04T12:00:00Z,day,42.8,12.07,country,Italy (ITF21;ITF22),river flood — Heavy rainfall up to 152 mm in 24 h,0,hanze,HANZE v3.0.1b id 2458; end 2015-03-06; persons affected n/a
hanze-2459,2015-03-15T12:00:00Z,day,42.8,12.07,country,Italy (ITC11;ITC16;ITC17;ITC18),river flood — Heavy rainfall up to 72 mm in 24 h,0,hanze,HANZE v3.0.1b id 2459; end 2015-03-25; persons affected n/a
hanze-2460,2015-08-03T12:00:00Z,day,42.8,12.07,country,Italy (ITH33),flash flood — Extreme rainfall up to 45 mm in 6 h,0,hanze,HANZE v3.0.1b id 2460; end 2015-08-04; persons affected n/a
hanze-2461,2015-08-24T12:00:00Z,day,42.8,12.07,country,Italy (ITI11;ITI17;ITI19;ITI1A),flash flood — Extreme rainfall up to 329 mm in 48 h,0,hanze,HANZE v3.0.1b id 2461; end 2015-08-25; persons affected n/a
hanze-2462,2015-09-30T12:00:00Z,day,42.8,12.07,country,Italy (ITG2D),flash flood — Extreme rainfall up to 175 mm in 24 h,0,hanze,HANZE v3.0.1b id 2462; end 2015-10-01; persons affected n/a
hanze-2821,2015-02-26T12:00:00Z,day,42.8,12.07,country,Italy (ITF12;ITF13;ITF14),river flood — Heavy rainfall up to 214 mm in 48 h,0,hanze,HANZE v3.0.1b id 2821; end 2015-03-06; persons affected n/a
hanze-1001,2016-11-19T12:00:00Z,day,42.8,12.07,country,Italy (ITC31;ITC32;ITC33;ITC34;ITF62;ITF65;ITG13;ITG14),river flood — Heavy rainfall up to 583 mm in 24 h and snowfall,4,hanze,HANZE v3.0.1b id 1001; end 2016-11-25; persons affected n/a
hanze-2164,2016-02-27T12:00:00Z,day,42.8,12.07,country,Italy (ITH31;ITI33),flash flood — Extreme rainfall up to 200 mm in 24 h,2,hanze,HANZE v3.0.1b id 2164; end 2016-02-28; persons affected n/a
hanze-2165,2016-11-21T12:00:00Z,day,42.8,12.07,country,Italy (ITC11;ITC16;ITC17;ITC18),river flood — Heavy rainfall up to 663 mm in 3 days,1,hanze,HANZE v3.0.1b id 2165; end 2016-11-25; persons affected 400
hanze-2169,2016-09-05T12:00:00Z,day,42.8,12.07,country,Italy (ITF22;ITF46;ITF47;ITF48),river flood — Heavy rainfall up to 134 mm in 24 h (several episodes),1,hanze,HANZE v3.0.1b id 2169; end 2016-09-19; persons affected n/a
hanze-2463,2016-03-11T12:00:00Z,day,42.8,12.07,country,Italy (ITF46),river flood — Heavy rainfall up to 66 mm in 24 h,0,hanze,HANZE v3.0.1b id 2463; end 2016-03-18; persons affected n/a
hanze-2464,2016-06-12T12:00:00Z,day,42.8,12.07,country,Italy (ITI21),flash flood — Extreme rainfall up to 120 mm in 3 h,0,hanze,HANZE v3.0.1b id 2464; end 2016-06-12; persons affected n/a
hanze-2822,2016-02-27T12:00:00Z,day,42.8,12.07,country,Italy (ITH51;ITH52;ITH53;ITH54;ITH55;ITH56;ITH57;ITH58),river flood — Heavy rainfall up to 60 mm in 24 h and snowmelt,0,hanze,HANZE v3.0.1b id 2822; end 2016-03-27; persons affected n/a
hanze-2166,2017-01-21T12:00:00Z,day,42.8,12.07,country,Italy (ITF63;ITF65;ITG12;ITG14;ITG17;ITG19),flash flood — Extreme rainfall up to 149 mm in 15 h,1,hanze,HANZE v3.0.1b id 2166; end 2017-01-22; persons affected n/a
hanze-2167,2017-09-09T12:00:00Z,day,42.8,12.07,country,Italy (ITI16),flash flood — Extreme rainfall up to 230 mm in 3 h,8,hanze,HANZE v3.0.1b id 2167; end 2017-09-10; persons affected n/a
hanze-2168,2017-12-10T12:00:00Z,day,42.8,12.07,country,Italy (ITH51;ITH52;ITH53;ITH54;ITH55),river flood — Heavy rainfall up to 507 mm in 2 days and snowfall,1,hanze,HANZE v3.0.1b id 2168; end 2017-12-12; persons affected 1000
hanze-2465,2017-01-15T12:00:00Z,day,42.8,12.07,country,Italy (ITF22),river flood — Heavy rainfall up to 120 mm in 3 h,0,hanze,HANZE v3.0.1b id 2465; end 2017-01-20; persons affected n/a
hanze-2466,2017-04-26T12:00:00Z,day,42.8,12.07,country,Italy (ITH41;ITH42;ITH44),river flood — Heavy rainfall up to 575 mm in 3 days,0,hanze,HANZE v3.0.1b id 2466; end 2017-04-28; persons affected n/a
hanze-2467,2017-11-05T12:00:00Z,day,42.8,12.07,country,Italy (ITF31;ITF32;ITF34;ITF35),river flood — Heavy rainfall up to 213 mm in 24 h,0,hanze,HANZE v3.0.1b id 2467; end 2017-11-07; persons affected n/a
hanze-2468,2017-08-08T12:00:00Z,day,42.8,12.07,country,Italy (ITC20),flash flood — Extreme rainfall up to 68 mm in 24 h,0,hanze,HANZE v3.0.1b id 2468; end 2017-08-08; persons affected n/a
hanze-2170,2018-10-02T12:00:00Z,day,42.8,12.07,country,Italy (ITF63),river flood — Heavy rainfall up to 387 mm in 24 h,3,hanze,HANZE v3.0.1b id 2170; end 2018-10-06; persons affected n/a
hanze-2171,2018-10-10T12:00:00Z,day,42.8,12.07,country,Italy (ITG2F;ITG2H),flash flood — Extreme rainfall up to 353 mm in 24 h,2,hanze,HANZE v3.0.1b id 2171; end 2018-10-11; persons affected n/a
hanze-2172,2018-10-27T12:00:00Z,day,42.8,12.07,country,Italy (ITC34;ITC46;ITC47;ITH10;ITH20;ITH33;ITH34;ITH35;ITH36;ITH42;),compound river/coastal flood — Heavy rainfall up to 716 mm in 4 days and storm surge in Venice,3,hanze,HANZE v3.0.1b id 2172; end 2018-10-31; persons affected 2200
